panel,token,expert,num_experts_E,topk_k,moe_layer
temporal (unconstrained preference),21,56,64,6,9
temporal (unconstrained preference),21,57,64,6,9
temporal (unconstrained preference),21,59,64,6,9
temporal (unconstrained preference),22,25,64,6,9
temporal (unconstrained preference),22,46,64,6,9
temporal (unconstrained preference),22,54,64,6,9
temporal (unconstrained preference),22,56,64,6,9
temporal (unconstrained preference),22,57,64,6,9
temporal (unconstrained preference),22,59,64,6,9
temporal (unconstrained preference),23,25,64,6,9
temporal (unconstrained preference),23,28,64,6,9
temporal (unconstrained preference),23,54,64,6,9
temporal (unconstrained preference),23,56,64,6,9
temporal (unconstrained preference),23,57,64,6,9
temporal (unconstrained preference),23,59,64,6,9
temporal (unconstrained preference),24,25,64,6,9
temporal (unconstrained preference),24,28,64,6,9
temporal (unconstrained preference),24,54,64,6,9
temporal (unconstrained preference),24,56,64,6,9
temporal (unconstrained preference),24,59,64,6,9
temporal (unconstrained preference),24,60,64,6,9
temporal (unconstrained preference),25,28,64,6,9
temporal (unconstrained preference),25,54,64,6,9
temporal (unconstrained preference),25,56,64,6,9
temporal (unconstrained preference),25,57,64,6,9
temporal (unconstrained preference),25,59,64,6,9
temporal (unconstrained preference),25,61,64,6,9
temporal (unconstrained preference),26,3,64,6,9
temporal (unconstrained preference),26,28,64,6,9
temporal (unconstrained preference),26,29,64,6,9
temporal (unconstrained preference),26,57,64,6,9
temporal (unconstrained preference),26,59,64,6,9
temporal (unconstrained preference),26,61,64,6,9
temporal (unconstrained preference),27,11,64,6,9
temporal (unconstrained preference),27,13,64,6,9
temporal (unconstrained preference),27,33,64,6,9
temporal (unconstrained preference),27,41,64,6,9
temporal (unconstrained preference),27,54,64,6,9
temporal (unconstrained preference),27,61,64,6,9
temporal (unconstrained preference),28,6,64,6,9
temporal (unconstrained preference),28,18,64,6,9
temporal (unconstrained preference),28,32,64,6,9
temporal (unconstrained preference),28,37,64,6,9
temporal (unconstrained preference),28,46,64,6,9
temporal (unconstrained preference),28,58,64,6,9
temporal (unconstrained preference),29,7,64,6,9
temporal (unconstrained preference),29,10,64,6,9
temporal (unconstrained preference),29,33,64,6,9
temporal (unconstrained preference),29,34,64,6,9
temporal (unconstrained preference),29,39,64,6,9
temporal (unconstrained preference),29,58,64,6,9
temporal (unconstrained preference),30,3,64,6,9
temporal (unconstrained preference),30,10,64,6,9
temporal (unconstrained preference),30,18,64,6,9
temporal (unconstrained preference),30,43,64,6,9
temporal (unconstrained preference),30,49,64,6,9
temporal (unconstrained preference),30,58,64,6,9
temporal (unconstrained preference),31,3,64,6,9
temporal (unconstrained preference),31,10,64,6,9
temporal (unconstrained preference),31,13,64,6,9
temporal (unconstrained preference),31,33,64,6,9
temporal (unconstrained preference),31,49,64,6,9
temporal (unconstrained preference),31,58,64,6,9
temporal (unconstrained preference),32,11,64,6,9
temporal (unconstrained preference),32,25,64,6,9
temporal (unconstrained preference),32,46,64,6,9
temporal (unconstrained preference),32,54,64,6,9
temporal (unconstrained preference),32,57,64,6,9
temporal (unconstrained preference),32,61,64,6,9
temporal (unconstrained preference),33,28,64,6,9
temporal (unconstrained preference),33,37,64,6,9
temporal (unconstrained preference),33,40,64,6,9
temporal (unconstrained preference),33,46,64,6,9
temporal (unconstrained preference),33,54,64,6,9
temporal (unconstrained preference),33,55,64,6,9
temporal (unconstrained preference),34,7,64,6,9
temporal (unconstrained preference),34,18,64,6,9
temporal (unconstrained preference),34,33,64,6,9
temporal (unconstrained preference),34,37,64,6,9
temporal (unconstrained preference),34,57,64,6,9
temporal (unconstrained preference),34,58,64,6,9
temporal (unconstrained preference),35,7,64,6,9
temporal (unconstrained preference),35,10,64,6,9
temporal (unconstrained preference),35,19,64,6,9
temporal (unconstrained preference),35,34,64,6,9
temporal (unconstrained preference),35,43,64,6,9
temporal (unconstrained preference),35,58,64,6,9
temporal (unconstrained preference),36,9,64,6,9
temporal (unconstrained preference),36,10,64,6,9
temporal (unconstrained preference),36,34,64,6,9
temporal (unconstrained preference),36,35,64,6,9
temporal (unconstrained preference),36,43,64,6,9
temporal (unconstrained preference),36,58,64,6,9
temporal (unconstrained preference),37,7,64,6,9
temporal (unconstrained preference),37,10,64,6,9
temporal (unconstrained preference),37,25,64,6,9
temporal (unconstrained preference),37,34,64,6,9
temporal (unconstrained preference),37,43,64,6,9
temporal (unconstrained preference),37,58,64,6,9
temporal (unconstrained preference),38,7,64,6,9
temporal (unconstrained preference),38,10,64,6,9
temporal (unconstrained preference),38,34,64,6,9
temporal (unconstrained preference),38,43,64,6,9
temporal (unconstrained preference),38,56,64,6,9
temporal (unconstrained preference),38,58,64,6,9
temporal (unconstrained preference),39,3,64,6,9
temporal (unconstrained preference),39,7,64,6,9
temporal (unconstrained preference),39,10,64,6,9
temporal (unconstrained preference),39,33,64,6,9
temporal (unconstrained preference),39,43,64,6,9
temporal (unconstrained preference),39,58,64,6,9
temporal (unconstrained preference),40,7,64,6,9
temporal (unconstrained preference),40,10,64,6,9
temporal (unconstrained preference),40,15,64,6,9
temporal (unconstrained preference),40,42,64,6,9
temporal (unconstrained preference),40,43,64,6,9
temporal (unconstrained preference),40,58,64,6,9
temporal (unconstrained preference),41,3,64,6,9
temporal (unconstrained preference),41,7,64,6,9
temporal (unconstrained preference),41,10,64,6,9
temporal (unconstrained preference),41,19,64,6,9
temporal (unconstrained preference),41,43,64,6,9
temporal (unconstrained preference),41,58,64,6,9
temporal (unconstrained preference),42,10,64,6,9
temporal (unconstrained preference),42,12,64,6,9
temporal (unconstrained preference),42,22,64,6,9
temporal (unconstrained preference),42,24,64,6,9
temporal (unconstrained preference),42,35,64,6,9
temporal (unconstrained preference),42,58,64,6,9
temporal (unconstrained preference),43,7,64,6,9
temporal (unconstrained preference),43,10,64,6,9
temporal (unconstrained preference),43,18,64,6,9
temporal (unconstrained preference),43,43,64,6,9
temporal (unconstrained preference),43,45,64,6,9
temporal (unconstrained preference),43,58,64,6,9
temporal (unconstrained preference),44,7,64,6,9
temporal (unconstrained preference),44,10,64,6,9
temporal (unconstrained preference),44,34,64,6,9
temporal (unconstrained preference),44,36,64,6,9
temporal (unconstrained preference),44,43,64,6,9
temporal (unconstrained preference),44,58,64,6,9
temporal (unconstrained preference),45,7,64,6,9
temporal (unconstrained preference),45,10,64,6,9
temporal (unconstrained preference),45,19,64,6,9
temporal (unconstrained preference),45,43,64,6,9
temporal (unconstrained preference),45,58,64,6,9
temporal (unconstrained preference),45,60,64,6,9
temporal (unconstrained preference),46,10,64,6,9
temporal (unconstrained preference),46,24,64,6,9
temporal (unconstrained preference),46,26,64,6,9
temporal (unconstrained preference),46,35,64,6,9
temporal (unconstrained preference),46,58,64,6,9
temporal (unconstrained preference),46,60,64,6,9
temporal (unconstrained preference),47,7,64,6,9
temporal (unconstrained preference),47,10,64,6,9
temporal (unconstrained preference),47,21,64,6,9
temporal (unconstrained preference),47,43,64,6,9
temporal (unconstrained preference),47,56,64,6,9
temporal (unconstrained preference),47,58,64,6,9
temporal (unconstrained preference),48,3,64,6,9
temporal (unconstrained preference),48,7,64,6,9
temporal (unconstrained preference),48,10,64,6,9
temporal (unconstrained preference),48,31,64,6,9
temporal (unconstrained preference),48,43,64,6,9
temporal (unconstrained preference),48,58,64,6,9
temporal (unconstrained preference),49,7,64,6,9
temporal (unconstrained preference),49,10,64,6,9
temporal (unconstrained preference),49,19,64,6,9
temporal (unconstrained preference),49,39,64,6,9
temporal (unconstrained preference),49,43,64,6,9
temporal (unconstrained preference),49,58,64,6,9
temporal (unconstrained preference),50,5,64,6,9
temporal (unconstrained preference),50,10,64,6,9
temporal (unconstrained preference),50,22,64,6,9
temporal (unconstrained preference),50,26,64,6,9
temporal (unconstrained preference),50,35,64,6,9
temporal (unconstrained preference),50,58,64,6,9
temporal (unconstrained preference),51,10,64,6,9
temporal (unconstrained preference),51,25,64,6,9
temporal (unconstrained preference),51,34,64,6,9
temporal (unconstrained preference),51,43,64,6,9
temporal (unconstrained preference),51,48,64,6,9
temporal (unconstrained preference),51,58,64,6,9
temporal (unconstrained preference),52,10,64,6,9
temporal (unconstrained preference),52,22,64,6,9
temporal (unconstrained preference),52,24,64,6,9
temporal (unconstrained preference),52,30,64,6,9
temporal (unconstrained preference),52,39,64,6,9
temporal (unconstrained preference),52,58,64,6,9
temporal (unconstrained preference),53,10,64,6,9
temporal (unconstrained preference),53,39,64,6,9
temporal (unconstrained preference),53,43,64,6,9
temporal (unconstrained preference),53,48,64,6,9
temporal (unconstrained preference),53,56,64,6,9
temporal (unconstrained preference),53,58,64,6,9
temporal (unconstrained preference),54,7,64,6,9
temporal (unconstrained preference),54,10,64,6,9
temporal (unconstrained preference),54,24,64,6,9
temporal (unconstrained preference),54,30,64,6,9
temporal (unconstrained preference),54,39,64,6,9
temporal (unconstrained preference),54,58,64,6,9
temporal (unconstrained preference),55,10,64,6,9
temporal (unconstrained preference),55,31,64,6,9
temporal (unconstrained preference),55,42,64,6,9
temporal (unconstrained preference),55,45,64,6,9
temporal (unconstrained preference),55,51,64,6,9
temporal (unconstrained preference),55,58,64,6,9
temporal (unconstrained preference),56,15,64,6,9
temporal (unconstrained preference),56,24,64,6,9
temporal (unconstrained preference),56,26,64,6,9
temporal (unconstrained preference),56,42,64,6,9
temporal (unconstrained preference),56,46,64,6,9
temporal (unconstrained preference),56,58,64,6,9
temporal (unconstrained preference),57,10,64,6,9
temporal (unconstrained preference),57,18,64,6,9
temporal (unconstrained preference),57,34,64,6,9
temporal (unconstrained preference),57,47,64,6,9
temporal (unconstrained preference),57,56,64,6,9
temporal (unconstrained preference),57,58,64,6,9
temporal (unconstrained preference),58,15,64,6,9
temporal (unconstrained preference),58,30,64,6,9
temporal (unconstrained preference),58,35,64,6,9
temporal (unconstrained preference),58,43,64,6,9
temporal (unconstrained preference),58,45,64,6,9
temporal (unconstrained preference),58,47,64,6,9
temporal (unconstrained preference),59,4,64,6,9
temporal (unconstrained preference),59,10,64,6,9
temporal (unconstrained preference),59,22,64,6,9
temporal (unconstrained preference),59,24,64,6,9
temporal (unconstrained preference),59,26,64,6,9
temporal (unconstrained preference),59,31,64,6,9
temporal (unconstrained preference),60,4,64,6,9
temporal (unconstrained preference),60,7,64,6,9
temporal (unconstrained preference),60,15,64,6,9
temporal (unconstrained preference),60,24,64,6,9
temporal (unconstrained preference),60,35,64,6,9
temporal (unconstrained preference),60,38,64,6,9
temporal (unconstrained preference),61,10,64,6,9
temporal (unconstrained preference),61,18,64,6,9
temporal (unconstrained preference),61,23,64,6,9
temporal (unconstrained preference),61,34,64,6,9
temporal (unconstrained preference),61,56,64,6,9
temporal (unconstrained preference),61,58,64,6,9
temporal (unconstrained preference),62,3,64,6,9
temporal (unconstrained preference),62,7,64,6,9
temporal (unconstrained preference),62,11,64,6,9
temporal (unconstrained preference),62,25,64,6,9
temporal (unconstrained preference),62,33,64,6,9
temporal (unconstrained preference),62,61,64,6,9
temporal (unconstrained preference),63,10,64,6,9
temporal (unconstrained preference),63,22,64,6,9
temporal (unconstrained preference),63,26,64,6,9
temporal (unconstrained preference),63,33,64,6,9
temporal (unconstrained preference),63,35,64,6,9
temporal (unconstrained preference),63,58,64,6,9
temporal (unconstrained preference),64,10,64,6,9
temporal (unconstrained preference),64,18,64,6,9
temporal (unconstrained preference),64,37,64,6,9
temporal (unconstrained preference),64,43,64,6,9
temporal (unconstrained preference),64,57,64,6,9
temporal (unconstrained preference),64,58,64,6,9
temporal (unconstrained preference),65,7,64,6,9
temporal (unconstrained preference),65,10,64,6,9
temporal (unconstrained preference),65,21,64,6,9
temporal (unconstrained preference),65,34,64,6,9
temporal (unconstrained preference),65,39,64,6,9
temporal (unconstrained preference),65,58,64,6,9
temporal (unconstrained preference),66,10,64,6,9
temporal (unconstrained preference),66,34,64,6,9
temporal (unconstrained preference),66,39,64,6,9
temporal (unconstrained preference),66,47,64,6,9
temporal (unconstrained preference),66,57,64,6,9
temporal (unconstrained preference),66,58,64,6,9
temporal (unconstrained preference),67,7,64,6,9
temporal (unconstrained preference),67,10,64,6,9
temporal (unconstrained preference),67,24,64,6,9
temporal (unconstrained preference),67,34,64,6,9
temporal (unconstrained preference),67,39,64,6,9
temporal (unconstrained preference),67,58,64,6,9
temporal (unconstrained preference),68,10,64,6,9
temporal (unconstrained preference),68,24,64,6,9
temporal (unconstrained preference),68,28,64,6,9
temporal (unconstrained preference),68,32,64,6,9
temporal (unconstrained preference),68,49,64,6,9
temporal (unconstrained preference),68,58,64,6,9
temporal (unconstrained preference),69,10,64,6,9
temporal (unconstrained preference),69,18,64,6,9
temporal (unconstrained preference),69,28,64,6,9
temporal (unconstrained preference),69,56,64,6,9
temporal (unconstrained preference),69,57,64,6,9
temporal (unconstrained preference),69,58,64,6,9
temporal (unconstrained preference),70,10,64,6,9
temporal (unconstrained preference),70,21,64,6,9
temporal (unconstrained preference),70,26,64,6,9
temporal (unconstrained preference),70,30,64,6,9
temporal (unconstrained preference),70,45,64,6,9
temporal (unconstrained preference),70,58,64,6,9
temporal (unconstrained preference),71,3,64,6,9
temporal (unconstrained preference),71,7,64,6,9
temporal (unconstrained preference),71,10,64,6,9
temporal (unconstrained preference),71,42,64,6,9
temporal (unconstrained preference),71,43,64,6,9
temporal (unconstrained preference),71,58,64,6,9
temporal (unconstrained preference),72,14,64,6,9
temporal (unconstrained preference),72,24,64,6,9
temporal (unconstrained preference),72,32,64,6,9
temporal (unconstrained preference),72,40,64,6,9
temporal (unconstrained preference),72,42,64,6,9
temporal (unconstrained preference),72,46,64,6,9
temporal (unconstrained preference),73,7,64,6,9
temporal (unconstrained preference),73,10,64,6,9
temporal (unconstrained preference),73,34,64,6,9
temporal (unconstrained preference),73,42,64,6,9
temporal (unconstrained preference),73,43,64,6,9
temporal (unconstrained preference),73,58,64,6,9
temporal (unconstrained preference),74,7,64,6,9
temporal (unconstrained preference),74,10,64,6,9
temporal (unconstrained preference),74,19,64,6,9
temporal (unconstrained preference),74,24,64,6,9
temporal (unconstrained preference),74,30,64,6,9
temporal (unconstrained preference),74,58,64,6,9
temporal (unconstrained preference),75,10,64,6,9
temporal (unconstrained preference),75,16,64,6,9
temporal (unconstrained preference),75,24,64,6,9
temporal (unconstrained preference),75,35,64,6,9
temporal (unconstrained preference),75,58,64,6,9
temporal (unconstrained preference),75,62,64,6,9
temporal (unconstrained preference),76,10,64,6,9
temporal (unconstrained preference),76,24,64,6,9
temporal (unconstrained preference),76,26,64,6,9
temporal (unconstrained preference),76,35,64,6,9
temporal (unconstrained preference),76,58,64,6,9
temporal (unconstrained preference),76,62,64,6,9
temporal (unconstrained preference),77,10,64,6,9
temporal (unconstrained preference),77,23,64,6,9
temporal (unconstrained preference),77,34,64,6,9
temporal (unconstrained preference),77,56,64,6,9
temporal (unconstrained preference),77,57,64,6,9
temporal (unconstrained preference),77,58,64,6,9
temporal (unconstrained preference),78,3,64,6,9
temporal (unconstrained preference),78,7,64,6,9
temporal (unconstrained preference),78,10,64,6,9
temporal (unconstrained preference),78,12,64,6,9
temporal (unconstrained preference),78,43,64,6,9
temporal (unconstrained preference),78,58,64,6,9
temporal (unconstrained preference),79,7,64,6,9
temporal (unconstrained preference),79,10,64,6,9
temporal (unconstrained preference),79,26,64,6,9
temporal (unconstrained preference),79,34,64,6,9
temporal (unconstrained preference),79,43,64,6,9
temporal (unconstrained preference),79,58,64,6,9
temporal (unconstrained preference),80,10,64,6,9
temporal (unconstrained preference),80,34,64,6,9
temporal (unconstrained preference),80,39,64,6,9
temporal (unconstrained preference),80,56,64,6,9
temporal (unconstrained preference),80,57,64,6,9
temporal (unconstrained preference),80,58,64,6,9
temporal (unconstrained preference),81,10,64,6,9
temporal (unconstrained preference),81,18,64,6,9
temporal (unconstrained preference),81,47,64,6,9
temporal (unconstrained preference),81,49,64,6,9
temporal (unconstrained preference),81,57,64,6,9
temporal (unconstrained preference),81,58,64,6,9
temporal (unconstrained preference),82,3,64,6,9
temporal (unconstrained preference),82,10,64,6,9
temporal (unconstrained preference),82,13,64,6,9
temporal (unconstrained preference),82,28,64,6,9
temporal (unconstrained preference),82,49,64,6,9
temporal (unconstrained preference),82,58,64,6,9
temporal (unconstrained preference),83,18,64,6,9
temporal (unconstrained preference),83,28,64,6,9
temporal (unconstrained preference),83,37,64,6,9
temporal (unconstrained preference),83,49,64,6,9
temporal (unconstrained preference),83,57,64,6,9
temporal (unconstrained preference),83,58,64,6,9
temporal (unconstrained preference),84,10,64,6,9
temporal (unconstrained preference),84,11,64,6,9
temporal (unconstrained preference),84,24,64,6,9
temporal (unconstrained preference),84,46,64,6,9
temporal (unconstrained preference),84,47,64,6,9
temporal (unconstrained preference),84,57,64,6,9
temporal (unconstrained preference),85,21,64,6,9
temporal (unconstrained preference),85,29,64,6,9
temporal (unconstrained preference),85,37,64,6,9
temporal (unconstrained preference),85,43,64,6,9
temporal (unconstrained preference),85,47,64,6,9
temporal (unconstrained preference),85,57,64,6,9
temporal (unconstrained preference),86,10,64,6,9
temporal (unconstrained preference),86,28,64,6,9
temporal (unconstrained preference),86,30,64,6,9
temporal (unconstrained preference),86,39,64,6,9
temporal (unconstrained preference),86,47,64,6,9
temporal (unconstrained preference),86,51,64,6,9
temporal (unconstrained preference),87,10,64,6,9
temporal (unconstrained preference),87,18,64,6,9
temporal (unconstrained preference),87,39,64,6,9
temporal (unconstrained preference),87,47,64,6,9
temporal (unconstrained preference),87,56,64,6,9
temporal (unconstrained preference),87,57,64,6,9
temporal (unconstrained preference),88,3,64,6,9
temporal (unconstrained preference),88,10,64,6,9
temporal (unconstrained preference),88,12,64,6,9
temporal (unconstrained preference),88,33,64,6,9
temporal (unconstrained preference),88,42,64,6,9
temporal (unconstrained preference),88,58,64,6,9
temporal (unconstrained preference),89,18,64,6,9
temporal (unconstrained preference),89,21,64,6,9
temporal (unconstrained preference),89,40,64,6,9
temporal (unconstrained preference),89,43,64,6,9
temporal (unconstrained preference),89,46,64,6,9
temporal (unconstrained preference),89,58,64,6,9
temporal (unconstrained preference),90,7,64,6,9
temporal (unconstrained preference),90,10,64,6,9
temporal (unconstrained preference),90,34,64,6,9
temporal (unconstrained preference),90,39,64,6,9
temporal (unconstrained preference),90,43,64,6,9
temporal (unconstrained preference),90,58,64,6,9
temporal (unconstrained preference),91,10,64,6,9
temporal (unconstrained preference),91,24,64,6,9
temporal (unconstrained preference),91,30,64,6,9
temporal (unconstrained preference),91,34,64,6,9
temporal (unconstrained preference),91,39,64,6,9
temporal (unconstrained preference),91,58,64,6,9
temporal (unconstrained preference),92,10,64,6,9
temporal (unconstrained preference),92,16,64,6,9
temporal (unconstrained preference),92,24,64,6,9
temporal (unconstrained preference),92,26,64,6,9
temporal (unconstrained preference),92,58,64,6,9
temporal (unconstrained preference),92,62,64,6,9
temporal (unconstrained preference),93,11,64,6,9
temporal (unconstrained preference),93,24,64,6,9
temporal (unconstrained preference),93,43,64,6,9
temporal (unconstrained preference),93,46,64,6,9
temporal (unconstrained preference),93,58,64,6,9
temporal (unconstrained preference),93,61,64,6,9
temporal (unconstrained preference),94,10,64,6,9
temporal (unconstrained preference),94,15,64,6,9
temporal (unconstrained preference),94,34,64,6,9
temporal (unconstrained preference),94,40,64,6,9
temporal (unconstrained preference),94,46,64,6,9
temporal (unconstrained preference),94,58,64,6,9
temporal (unconstrained preference),95,3,64,6,9
temporal (unconstrained preference),95,10,64,6,9
temporal (unconstrained preference),95,13,64,6,9
temporal (unconstrained preference),95,28,64,6,9
temporal (unconstrained preference),95,31,64,6,9
temporal (unconstrained preference),95,49,64,6,9
temporal (unconstrained preference),96,18,64,6,9
temporal (unconstrained preference),96,37,64,6,9
temporal (unconstrained preference),96,43,64,6,9
temporal (unconstrained preference),96,49,64,6,9
temporal (unconstrained preference),96,57,64,6,9
temporal (unconstrained preference),96,58,64,6,9
temporal (unconstrained preference),97,7,64,6,9
temporal (unconstrained preference),97,10,64,6,9
temporal (unconstrained preference),97,34,64,6,9
temporal (unconstrained preference),97,39,64,6,9
temporal (unconstrained preference),97,56,64,6,9
temporal (unconstrained preference),97,58,64,6,9
temporal (unconstrained preference),98,7,64,6,9
temporal (unconstrained preference),98,10,64,6,9
temporal (unconstrained preference),98,34,64,6,9
temporal (unconstrained preference),98,43,64,6,9
temporal (unconstrained preference),98,58,64,6,9
temporal (unconstrained preference),98,60,64,6,9
temporal (unconstrained preference),99,10,64,6,9
temporal (unconstrained preference),99,16,64,6,9
temporal (unconstrained preference),99,24,64,6,9
temporal (unconstrained preference),99,35,64,6,9
temporal (unconstrained preference),99,58,64,6,9
temporal (unconstrained preference),99,60,64,6,9
temporal (unconstrained preference),100,7,64,6,9
temporal (unconstrained preference),100,10,64,6,9
temporal (unconstrained preference),100,34,64,6,9
temporal (unconstrained preference),100,39,64,6,9
temporal (unconstrained preference),100,56,64,6,9
temporal (unconstrained preference),100,58,64,6,9
temporal (unconstrained preference),101,7,64,6,9
temporal (unconstrained preference),101,10,64,6,9
temporal (unconstrained preference),101,24,64,6,9
temporal (unconstrained preference),101,34,64,6,9
temporal (unconstrained preference),101,40,64,6,9
temporal (unconstrained preference),101,58,64,6,9
temporal (unconstrained preference),102,10,64,6,9
temporal (unconstrained preference),102,22,64,6,9
temporal (unconstrained preference),102,24,64,6,9
temporal (unconstrained preference),102,35,64,6,9
temporal (unconstrained preference),102,43,64,6,9
temporal (unconstrained preference),102,58,64,6,9
temporal (unconstrained preference),103,10,64,6,9
temporal (unconstrained preference),103,18,64,6,9
temporal (unconstrained preference),103,34,64,6,9
temporal (unconstrained preference),103,43,64,6,9
temporal (unconstrained preference),103,56,64,6,9
temporal (unconstrained preference),103,58,64,6,9
temporal (unconstrained preference),104,3,64,6,9
temporal (unconstrained preference),104,7,64,6,9
temporal (unconstrained preference),104,11,64,6,9
temporal (unconstrained preference),104,33,64,6,9
temporal (unconstrained preference),104,58,64,6,9
temporal (unconstrained preference),104,61,64,6,9
temporal (unconstrained preference),105,3,64,6,9
temporal (unconstrained preference),105,13,64,6,9
temporal (unconstrained preference),105,33,64,6,9
temporal (unconstrained preference),105,49,64,6,9
temporal (unconstrained preference),105,58,64,6,9
temporal (unconstrained preference),105,61,64,6,9
temporal (unconstrained preference),106,10,64,6,9
temporal (unconstrained preference),106,17,64,6,9
temporal (unconstrained preference),106,22,64,6,9
temporal (unconstrained preference),106,26,64,6,9
temporal (unconstrained preference),106,35,64,6,9
temporal (unconstrained preference),106,58,64,6,9
temporal (unconstrained preference),107,18,64,6,9
temporal (unconstrained preference),107,37,64,6,9
temporal (unconstrained preference),107,42,64,6,9
temporal (unconstrained preference),107,43,64,6,9
temporal (unconstrained preference),107,57,64,6,9
temporal (unconstrained preference),107,58,64,6,9
temporal (unconstrained preference),108,10,64,6,9
temporal (unconstrained preference),108,25,64,6,9
temporal (unconstrained preference),108,26,64,6,9
temporal (unconstrained preference),108,29,64,6,9
temporal (unconstrained preference),108,42,64,6,9
temporal (unconstrained preference),108,58,64,6,9
temporal (unconstrained preference),109,10,64,6,9
temporal (unconstrained preference),109,26,64,6,9
temporal (unconstrained preference),109,29,64,6,9
temporal (unconstrained preference),109,37,64,6,9
temporal (unconstrained preference),109,43,64,6,9
temporal (unconstrained preference),109,58,64,6,9
temporal (unconstrained preference),110,7,64,6,9
temporal (unconstrained preference),110,10,64,6,9
temporal (unconstrained preference),110,34,64,6,9
temporal (unconstrained preference),110,43,64,6,9
temporal (unconstrained preference),110,56,64,6,9
temporal (unconstrained preference),110,58,64,6,9
temporal (unconstrained preference),111,10,64,6,9
temporal (unconstrained preference),111,26,64,6,9
temporal (unconstrained preference),111,31,64,6,9
temporal (unconstrained preference),111,35,64,6,9
temporal (unconstrained preference),111,43,64,6,9
temporal (unconstrained preference),111,58,64,6,9
temporal (unconstrained preference),112,7,64,6,9
temporal (unconstrained preference),112,10,64,6,9
temporal (unconstrained preference),112,34,64,6,9
temporal (unconstrained preference),112,43,64,6,9
temporal (unconstrained preference),112,56,64,6,9
temporal (unconstrained preference),112,58,64,6,9
temporal (unconstrained preference),113,7,64,6,9
temporal (unconstrained preference),113,10,64,6,9
temporal (unconstrained preference),113,19,64,6,9
temporal (unconstrained preference),113,43,64,6,9
temporal (unconstrained preference),113,58,64,6,9
temporal (unconstrained preference),113,60,64,6,9
temporal (unconstrained preference),114,10,64,6,9
temporal (unconstrained preference),114,24,64,6,9
temporal (unconstrained preference),114,26,64,6,9
temporal (unconstrained preference),114,35,64,6,9
temporal (unconstrained preference),114,58,64,6,9
temporal (unconstrained preference),114,60,64,6,9
temporal (unconstrained preference),115,7,64,6,9
temporal (unconstrained preference),115,10,64,6,9
temporal (unconstrained preference),115,21,64,6,9
temporal (unconstrained preference),115,56,64,6,9
temporal (unconstrained preference),115,57,64,6,9
temporal (unconstrained preference),115,58,64,6,9
temporal (unconstrained preference),116,3,64,6,9
temporal (unconstrained preference),116,10,64,6,9
temporal (unconstrained preference),116,12,64,6,9
temporal (unconstrained preference),116,42,64,6,9
temporal (unconstrained preference),116,43,64,6,9
temporal (unconstrained preference),116,58,64,6,9
temporal (unconstrained preference),117,7,64,6,9
temporal (unconstrained preference),117,10,64,6,9
temporal (unconstrained preference),117,34,64,6,9
temporal (unconstrained preference),117,42,64,6,9
temporal (unconstrained preference),117,43,64,6,9
temporal (unconstrained preference),117,58,64,6,9
temporal (unconstrained preference),118,7,64,6,9
temporal (unconstrained preference),118,10,64,6,9
temporal (unconstrained preference),118,34,64,6,9
temporal (unconstrained preference),118,56,64,6,9
temporal (unconstrained preference),118,57,64,6,9
temporal (unconstrained preference),118,58,64,6,9
temporal (unconstrained preference),119,10,64,6,9
temporal (unconstrained preference),119,13,64,6,9
temporal (unconstrained preference),119,25,64,6,9
temporal (unconstrained preference),119,28,64,6,9
temporal (unconstrained preference),119,49,64,6,9
temporal (unconstrained preference),119,58,64,6,9
temporal (unconstrained preference),120,18,64,6,9
temporal (unconstrained preference),120,28,64,6,9
temporal (unconstrained preference),120,37,64,6,9
temporal (unconstrained preference),120,49,64,6,9
temporal (unconstrained preference),120,57,64,6,9
temporal (unconstrained preference),120,58,64,6,9
temporal (unconstrained preference),121,10,64,6,9
temporal (unconstrained preference),121,18,64,6,9
temporal (unconstrained preference),121,21,64,6,9
temporal (unconstrained preference),121,45,64,6,9
temporal (unconstrained preference),121,57,64,6,9
temporal (unconstrained preference),121,58,64,6,9
temporal (unconstrained preference),122,10,64,6,9
temporal (unconstrained preference),122,21,64,6,9
temporal (unconstrained preference),122,31,64,6,9
temporal (unconstrained preference),122,35,64,6,9
temporal (unconstrained preference),122,43,64,6,9
temporal (unconstrained preference),122,58,64,6,9
temporal (unconstrained preference),123,18,64,6,9
temporal (unconstrained preference),123,21,64,6,9
temporal (unconstrained preference),123,43,64,6,9
temporal (unconstrained preference),123,45,64,6,9
temporal (unconstrained preference),123,57,64,6,9
temporal (unconstrained preference),123,58,64,6,9
temporal (unconstrained preference),124,10,64,6,9
temporal (unconstrained preference),124,21,64,6,9
temporal (unconstrained preference),124,26,64,6,9
temporal (unconstrained preference),124,29,64,6,9
temporal (unconstrained preference),124,43,64,6,9
temporal (unconstrained preference),124,58,64,6,9
temporal (unconstrained preference),125,21,64,6,9
temporal (unconstrained preference),125,34,64,6,9
temporal (unconstrained preference),125,43,64,6,9
temporal (unconstrained preference),125,47,64,6,9
temporal (unconstrained preference),125,56,64,6,9
temporal (unconstrained preference),125,58,64,6,9
temporal (unconstrained preference),126,10,64,6,9
temporal (unconstrained preference),126,21,64,6,9
temporal (unconstrained preference),126,26,64,6,9
temporal (unconstrained preference),126,29,64,6,9
temporal (unconstrained preference),126,43,64,6,9
temporal (unconstrained preference),126,58,64,6,9
temporal (unconstrained preference),127,21,64,6,9
temporal (unconstrained preference),127,24,64,6,9
